auc,pbo,net_sr,gross_sr,var_sr_is,long_pct,perm_passed,events,mc_iter,setting
0.45907738095238093,1.0,-0.5327712121010828,-0.35651752240972734,0.2670507073863092,0.7246376811594203,False,690,0,eth_1h
0.5763760049474336,1.0,0.7323497946970579,0.8508484791515234,0.5763745407738375,0.7071428571428572,True,699,1,eth_1h
0.44047619047619047,1.0,-1.0400123486387187,-0.873512685456573,0.15387384192750275,0.5538461538461539,False,648,2,eth_1h
0.572594752186589,1.0,-1.4529242283871766,-1.2945149231344428,0.047835240679892053,0.5037593984962406,True,663,3,eth_1h
0.630731922398589,1.0,-2.044593985658974,-1.876302361265721,0.1262223544485361,0.7777777777777778,True,672,4,eth_1h
0.5608747044917257,1.0,0.801886406108945,0.9156986394686975,0.23835001121630964,0.676923076923077,False,647,5,eth_1h
0.5224184782608695,1.0,0.33294141697284657,0.5616892000534869,0.2676084611055195,0.556390977443609,False,664,6,eth_1h
0.6748911465892597,1.0,-0.7961301813953129,-0.6024167315515389,0.400757857872548,0.6641221374045801,True,655,7,eth_1h
0.5020787478601125,1.0,-0.7783086110803084,-0.6684449478898518,0.23132934812744646,0.6716417910447762,False,670,8,eth_1h
0.48931000971817296,1.0,-1.436663449353229,-1.200874640661126,0.4563305558509177,0.5488721804511278,False,663,9,eth_1h
0.5431235431235432,1.0,0.6213149767453896,0.8368929555794385,0.58055402787042,0.6771653543307087,False,632,10,eth_1h
0.5077380952380952,1.0,-0.4352305693668721,-0.19875369721180122,0.37248554995051925,0.4580152671755725,False,655,11,eth_1h
0.3396334478808706,1.0,-1.7133699840242183,-1.5808308711111478,0.7150246786167637,0.42857142857142855,False,662,12,eth_1h
0.5046214788732394,1.0,1.5561962554814743,1.762034926326987,0.46888116647746814,0.7037037037037037,False,675,13,eth_1h
0.5132850241545894,1.0,1.019536634237797,1.234678841354903,0.3283204849800917,0.625,False,677,14,eth_1h
0.49223529411764705,1.0,2.211045918947169,2.3655135267128076,0.37526124793711946,0.7481481481481481,False,674,15,eth_1h
0.5610073816760748,1.0,0.06267110940522987,0.21023487317180709,0.16307285114719458,0.7412587412587412,False,711,16,eth_1h
0.3459090909090909,1.0,-0.09740842181019459,0.05702570694018814,0.20028632920481607,0.6956521739130435,False,689,17,eth_1h
0.463125,1.0,-0.49667747145633456,-0.31601680761659956,0.17164303630351052,0.6590909090909091,False,657,18,eth_1h
0.6330555555555556,1.0,2.362065319524503,2.5652575627105074,0.08554377927435981,0.7153846153846154,True,648,19,eth_1h
0.5511463844797179,1.0,0.17701521677945473,0.2659091013771457,0.3822592908991371,0.7481481481481481,False,671,20,eth_1h
0.5493064312736443,1.0,-1.1901672486521115,-1.023051895297714,0.10025512493465269,0.4126984126984127,False,630,21,eth_1h
0.5508072174738842,1.0,1.878574861346656,2.0573970944249105,0.11479225931507839,0.6691729323308271,False,661,22,eth_1h
0.48150962512664647,1.0,0.30501151683191846,0.514204782550921,0.31333967566134713,0.5267175572519084,False,651,23,eth_1h
0.45794117647058824,1.0,1.3045788893882309,1.4342156911925374,0.21317523923505693,0.4253731343283582,False,668,24,eth_1h
0.5354166666666667,1.0,-0.04841593685784826,0.1454719254322736,0.4318995557705398,0.49242424242424243,False,658,25,eth_1h
0.2541006394217403,1.0,1.062037693835841,1.296751182115354,0.09050982087611462,0.528169014084507,False,708,26,eth_1h
0.5990836197021764,1.0,0.45294193592906096,0.669943592452868,0.3505769422315634,0.706766917293233,True,664,27,eth_1h
0.4628696604600219,1.0,0.009566012770228402,0.17810240719061135,0.16144426959773295,0.7608695652173914,False,687,28,eth_1h
0.5681970884658455,1.0,-1.956313463362487,-1.800831938565101,0.3210407655529564,0.4859154929577465,True,706,29,eth_1h
0.44427284427284425,1.0,-1.2868406512005073,-1.0809795100460653,0.05634976583453398,0.5774647887323944,False,707,30,eth_1h
0.5608391608391609,1.0,1.3714842231882223,1.4822859916768092,0.2564632785572826,0.7218045112781954,False,664,31,eth_1h
0.42450000000000004,1.0,-0.18069940926693503,-0.013908129908067553,0.27983020692278965,0.42857142857142855,False,697,32,eth_1h
0.555256064690027,1.0,0.10208802550507846,0.21924129930580727,0.3587001075005116,0.5223880597014925,False,666,33,eth_1h
0.45957533687219276,1.0,2.379762921507347,2.525702087791214,0.2035833293568028,0.75177304964539,False,701,34,eth_1h
0.36763848396501453,1.0,-2.1502125743531493,-1.887347664216821,0.22171722868881877,0.45112781954887216,False,662,35,eth_1h
0.6038451808752846,1.0,-0.7284282489168026,-0.5776530155447838,0.3585711881108477,0.8015873015873016,True,627,36,eth_1h
0.3018200202224469,1.0,-0.9627735694566697,-0.837869563936188,0.5740864809074141,0.5909090909090909,False,659,37,eth_1h
0.5408944897454905,1.0,0.7076056071961075,0.8095660583531136,0.4455579114525135,0.625,False,640,38,eth_1h
0.6140776699029127,1.0,1.2313246934324158,1.3717720170970187,0.38774269445517356,0.7481481481481481,True,674,39,eth_1h
0.5100877192982457,1.0,0.3654460460706489,0.6017613012548728,0.5107883438786669,0.5441176470588235,False,679,40,eth_1h
0.4573593073593073,1.0,0.6484793963144282,0.8328084139074832,0.6429495795373638,0.5766423357664233,False,683,41,eth_1h
0.4829980842911877,1.0,-0.029322664330678875,0.1525834626550307,0.03089933995011358,0.6814814814814815,False,671,42,eth_1h
0.4790630182421227,1.0,-0.22081845935231342,-0.02343791931765965,0.5317701373417053,0.6618705035971223,False,691,43,eth_1h
0.5648148148148148,1.0,1.2260813916344395,1.392943610710473,0.3229624561184956,0.753731343283582,False,669,44,eth_1h
0.5360919540229885,1.0,-0.9985326364905113,-0.839313461075863,0.08658500855160975,0.656934306569343,False,681,45,eth_1h
0.6118538324420677,1.0,-1.3085507659844495,-1.1134224219938322,0.26457120966619935,0.6187050359712231,True,694,46,eth_1h
0.3670138888888889,1.0,-0.9769852012194333,-0.8436683857988564,0.05975740021175875,0.3770491803278688,False,607,47,eth_1h
0.5158033362598771,1.0,-0.0447544036203607,0.15667633530222508,0.17764620157313515,0.5851851851851851,False,673,48,eth_1h
0.5431893687707642,1.0,1.1483661981911872,1.313476517768823,0.11053540899447292,0.5915492957746479,False,706,49,eth_1h
0.5596926713947991,1.0,1.2768617824040376,1.3996996678858136,0.1423325739868181,0.5294117647058824,False,595,50,eth_1h
0.625552608311229,1.0,-0.25781323905282333,-0.09549178385833264,0.21140799446039213,0.49640287769784175,True,693,51,eth_1h
0.6396217023394724,1.0,0.7626958975349138,0.991659027771145,0.2323106413430894,0.7022900763358778,True,652,52,eth_1h
0.4430107526881721,1.0,-0.027668113286415687,0.10698185348800952,0.3788180476025295,0.6470588235294118,False,676,53,eth_1h
0.3934178743961353,1.0,1.3493552735460936,1.5489723728849614,0.545629486976923,0.546875,False,638,54,eth_1h
0.5054041353383458,1.0,-1.0921736776821502,-0.8916606434341497,0.46859439651370854,0.5681818181818182,False,657,55,eth_1h
0.45851818988464954,1.0,0.7312933637820637,0.8735625561321181,0.3033067420005345,0.5177304964539007,False,705,56,eth_1h
0.5014992503748126,1.0,-0.9839518341494169,-0.755324377504297,0.14203178785628234,0.5864661654135338,False,664,57,eth_1h
0.5352813852813852,1.0,0.8904044506713418,1.0328030211046968,0.26801497566857363,0.8273381294964028,False,692,58,eth_1h
0.44441611422743493,1.0,-1.0597392127114902,-0.8686924909379156,0.341439150357698,0.5905511811023622,False,635,59,eth_1h
0.4940730203888099,1.0,-0.46036694736774797,-0.282183424518576,0.16477298811524868,0.4122137404580153,False,651,60,eth_1h
0.47864234587855,1.0,0.5938587635496165,0.8006015443119276,0.5112252588762127,0.5378787878787878,False,660,61,eth_1h
0.4713307659392384,1.0,1.0837399415886786,1.2387779260228164,0.14332896072638582,0.6330935251798561,False,692,62,eth_1h
0.35431818181818187,1.0,1.5531846299702836,1.7078919412886833,0.10212997402039012,0.5703703703703704,False,675,63,eth_1h
0.5718072289156627,1.0,-1.9587020686944827,-1.8337759271845386,0.31098474534660586,0.7293233082706767,True,662,64,eth_1h
0.41643897996357016,1.0,-0.711674314440802,-0.5807248485419721,0.2890702521687383,0.6917293233082706,False,661,65,eth_1h
0.5659722222222222,1.0,-0.9741861915356874,-0.8591439193477723,0.2163180699064643,0.46511627906976744,True,645,66,eth_1h
0.6012461059190031,1.0,-2.1418960497654718,-1.9028868068151124,0.15641087487285793,0.6071428571428571,False,700,67,eth_1h
0.6330227743271222,1.0,0.8540221136636481,0.9838412583769671,0.2720016608109522,0.3805970149253731,True,667,68,eth_1h
0.4822072072072073,1.0,0.7715544705562762,0.8902606916120871,0.263482860445263,0.417910447761194,False,667,69,eth_1h
0.45526475958612295,1.0,1.6329962305208674,1.8384851389549381,0.34361808024633284,0.6642335766423357,False,682,70,eth_1h
0.4306098964326812,1.0,-0.5646460367405756,-0.38445027004450844,0.42235276653540155,0.44029850746268656,False,666,71,eth_1h
0.4936224489795918,1.0,1.7488618676464975,1.954419737159395,0.31005931006940707,0.7028985507246377,False,690,72,eth_1h
0.5858671171171171,1.0,-0.323842138766249,-0.1760470693339243,0.9918572402194957,0.5037593984962406,True,665,73,eth_1h
0.5026004728132388,1.0,-1.212935928712227,-0.9805721246700585,0.3476089110550876,0.5539568345323741,False,693,74,eth_1h
0.5399719495091164,1.0,-0.5482070314279074,-0.3603942215512578,0.24490206836099832,0.4676258992805755,False,694,75,eth_1h
0.40903449987589974,1.0,-2.20688789514963,-2.003681453340622,0.07169267600447522,0.6076923076923076,False,650,76,eth_1h
0.507563025210084,1.0,1.5588420150767515,1.7122407729182867,0.2022670213301168,0.6715328467153284,False,682,77,eth_1h
0.4913949275362319,1.0,0.6607877249692948,0.7472882226958102,0.07536385487633243,0.75,False,696,78,eth_1h
0.4886107634543179,1.0,-1.4750229154072632,-1.3441578807404482,0.26486556995395893,0.44696969696969696,False,660,79,eth_1h
0.6005547850208044,1.0,1.6353132481671817,1.8219946908412874,0.352708168727334,0.6758620689655173,True,724,80,eth_1h
0.5602469135802469,1.0,-2.673460711801284,-2.478966114517074,0.5086379887753194,0.5185185185185185,False,675,81,eth_1h
0.4575569358178054,1.0,0.7312950576257277,0.8455216402377861,0.11895058515288964,0.4076923076923077,False,646,82,eth_1h
0.33769379844961245,1.0,1.8384924368350506,2.013478809295358,0.46770737200534584,0.6940298507462687,False,669,83,eth_1h
0.559375,1.0,2.7354859221493992,2.8540658564929795,0.25443560604305787,0.7857142857142857,False,699,84,eth_1h
0.5943570767807584,1.0,0.22167109227327136,0.45972901640332875,0.14417377889334115,0.5857142857142857,True,698,85,eth_1h
0.5341357128034862,1.0,-1.7981277166651952,-1.7080323539471602,0.7820268057103407,0.75,False,698,86,eth_1h
0.5679800221975583,1.0,-0.47205958097562034,-0.273219148637483,0.26945116087336135,0.6357142857142857,True,699,87,eth_1h
0.3904290429042904,1.0,0.7334109618856629,0.8575527720602227,0.4802224803753402,0.6641221374045801,False,651,88,eth_1h
0.4101712241247125,1.0,3.296794407261785,3.4346894767706835,0.09676580774374838,0.41044776119402987,False,667,89,eth_1h
0.44355644355644364,1.0,-0.13152411322851654,0.13519482796395943,0.08251654241105862,0.4666666666666667,False,672,90,eth_1h
0.46809523809523806,1.0,-3.5680340409158355,-3.332681689274491,0.9215019212228559,0.5114503816793893,False,655,91,eth_1h
